Case,index,REF_gradU_11,REF_gradU_12,REF_gradU_13,REF_gradU_21,REF_gradU_22,REF_gradU_23,REF_gradU_31,REF_gradU_32,REF_gradU_33,w1,w2,w3,w4,w5,w6
squareDuctAve_Re_1100,5179,0.0,-5.9481797,0.15218312,0.0,0.010326411,0.0012521038,0.0,0.12821525,-0.0106648505,-7.7381036922744615,0.04445167748602715,-0.15871134765451206,-15.1886252539743,0.08384540755814891,-10.534462845660418
squareDuctAve_Re_1100,5180,0.0,-6.072906,0.099111445,0.0,0.0076854434,0.00052197,0.0,0.14039508,-0.0075136903,-8.280158264323495,0.03190177906217587,-0.16687733159286192,-16.135721525047003,0.06328262101067801,-10.975310632996225
squareDuctAve_Re_1100,5181,-4.909262e-15,-6.0913186,0.08153869,2.3971053e-18,0.006161133,0.00036144233,1.5341457e-16,0.14543337,-0.006313386,-8.977992633772345,0.02287817947413527,-0.15435990376483716,-17.3158542549246,0.04521070687129289,-11.588228493574181
squareDuctAve_Re_1100,5182,1.2807536e-15,-6.192851,0.04122669,-1.209372e-19,0.003646284,9.03479e-05,-7.739964599999999e-18,0.15644966,-0.0033889492,-10.033440013265107,0.011523883048619295,-0.16455000004067818,-18.42061591450396,0.02571478491994168,-12.537268173318232
squareDuctAve_Re_1100,5183,0.0,-6.2340336,0.017249828,0.0,0.0013163604,1.7311566e-05,0.0,0.16331628,-0.001463339,-12.135513222665502,0.00317613731080147,-0.15521079769636145,-18.420679045482753,0.0025772656318659532,-14.550694737973746
squareDuctAve_Re_1100,5184,0.0,6.425838,0.01267783,0.0,0.00094574696,-1.7926488e-05,0.0,-0.17321205,-0.0010609279,-11.958927475300488,-0.006045736969481293,-0.20092150530382677,-18.420676170869044,-0.0036453779645862767,-14.326736621537512
squareDuctAve_Re_1100,5185,0.0,6.35934,0.03687062,0.0,0.002708159,-0.0001434912,0.0,-0.1620208,-0.0029374834,-9.852971408986587,-0.021663136133511528,-0.20626943468750136,-18.42063486659305,-0.014642986107975637,-12.324318722837761
squareDuctAve_Re_1100,5186,-5.2806838e-15,6.3108897,0.04667233,0.0,0.0041009337,-0.00021691386,1.6502127e-16,-0.15245934,-0.003667641,-8.804569827846693,-0.03532128917962533,-0.2137711693375874,-16.974679075675205,-0.02677825842285244,-11.382893706712137
squareDuctAve_Re_1100,5187,2.0184441e-15,6.2262344,0.08940744,9.855704e-19,0.005634077,-0.0008069393,-6.307643000000001e-17,-0.14072953,-0.0064248475,-8.10046246671564,-0.04916885043971822,-0.21264718847624048,-15.749522539791704,-0.03863014305201236,-10.780133535294317
squareDuctAve_Re_1100,5188,7.734779300000002e-16,6.149848,0.09165948,7.553511999999999e-19,0.006925741,-0.0008410222,-4.8342310000000003e-17,-0.12926547,-0.0065687774,-7.566343866937504,-0.06236670859614357,-0.21644038533626755,-14.837071214210464,-0.05218572866395763,-10.344501132063828
squareDuctAve_Re_1100,5189,0.0,6.0415134,0.11969339,0.0,0.008311634,-0.0014343194,0.0,-0.11597314,-0.008078537,-7.13498601272627,-0.07610543637448189,-0.21620623940965977,-14.10976072969641,-0.06601038671045768,-10.005587103224467
squareDuctAve_Re_1100,5190,0.0,5.8920655,0.16319396,0.0,0.010624988,-0.0027025207,0.0,-0.10301511,-0.009948703,-6.775306896342073,-0.08953124650538029,-0.2139378100394087,-13.513591047344903,-0.07934022438255532,-9.730341142338713
squareDuctAve_Re_1100,5191,2.9034314e-14,5.841645,0.18878464,1.4176924e-17,0.010661019,-0.0035692835,0.0,-0.09694262,-0.010912662,-6.464201711595274,-0.10327046193907063,-0.21286021723776985,-12.996435281605404,-0.09323075421380626,-9.500315302165795
squareDuctAve_Re_1100,5192,0.0,5.745171,0.22565351,0.0,0.010667539,-0.0050890693,0.0,-0.087063804,-0.011992602,-6.194529566852652,-0.11745782166251066,-0.20975373938058345,-12.535326711808217,-0.10672627555106166,-9.303156790686945
squareDuctAve_Re_1100,5193,0.0,5.5447407,0.2276239,0.0,0.011664915,-0.005181453,0.0,-0.07177312,-0.012043797,-5.963177127197456,-0.13094443438006195,-0.20676951595688356,-12.138851617624676,-0.11905001112854197,-9.13144893673332
squareDuctAve_Re_1100,5194,0.0,5.304845,0.28963104,1.5676811e-17,0.013537066,-0.0085938955,-2.508293e-16,-0.057444762,-0.013053137,-5.763132302242277,-0.1433317317916849,-0.20135264000232775,-11.79007324808521,-0.1297191519809054,-8.977972610720034
squareDuctAve_Re_1100,5195,-2.9513826e-14,5.2212243,0.30967593,-5.764425000000001e-17,0.012052202,-0.009793829,9.22308e-16,-0.051578417,-0.013326523,-5.589244668865584,-0.15598141567873566,-0.19695520252188042,-11.478353458317601,-0.1392904484352507,-8.840502626754168
squareDuctAve_Re_1100,5196,-4.3577554e-15,5.0239162,0.31462833,0.0,0.012716401,-0.010144584,6.808988000000001e-17,-0.041012235,-0.013361755,-5.443161830433854,-0.16955446373157188,-0.19174805703152056,-11.184976234574691,-0.1478094230741405,-8.71655907507283
squareDuctAve_Re_1100,5197,0.0,4.71121,0.39013228,0.0,0.012138428,-0.016681716,0.0,-0.026073115,-0.01282826,-5.3196867594385395,-0.18238141532000932,-0.1857864501816748,-10.922044953798563,-0.15592011617340612,-8.60352466685698
squareDuctAve_Re_1100,5198,0.0,4.427563,0.40277243,0.0,0.013479746,-0.01818138,0.0,-0.015503182,-0.012478357,-5.215557229477329,-0.19560169524835375,-0.18071287918417683,-10.686833683852978,-0.16259768710338418,-8.500773387674453
squareDuctAve_Re_1100,5199,0.0,4.3249793,0.4293782,0.0,0.0105352085,-0.021453584,0.0,-0.010047462,-0.011676431,-5.1351793964591765,-0.21032957374332542,-0.1757166537396467,-10.466959962903404,-0.16774442794467392,-8.408980174350104
squareDuctAve_Re_1100,5200,-2.0969054e-14,3.9900498,0.43178326,0.0,0.009838539,-0.021827675,3.2764118e-16,0.0018314127,-0.011563223,-5.0756044730336205,-0.22597883801128096,-0.1710244385575265,-10.263544149034505,-0.1720977734682146,-8.327161484708093
squareDuctAve_Re_1100,5201,0.0,3.607761,0.4665958,0.0,0.0070315115,-0.028246723,0.0,0.014868354,-0.009218568,-5.031022520578124,-0.2419551256823407,-0.16667343354322567,-10.076673873134316,-0.1765753135176505,-8.252973777109126
squareDuctAve_Re_1100,5202,0.0,3.3669229,0.48480335,0.0,0.010346426,-0.03245421,0.0,0.019785069,-0.007587416,-5.001531106393182,-0.2588816790622288,-0.16276506629401705,-9.903146277456706,-0.18053710436810963,-8.185924030508417
squareDuctAve_Re_1100,5203,0.0,3.2185326,0.49659106,0.0,0.0044952757,-0.036383178,0.0,0.026836071,-0.0058924663,-4.9910822630837455,-0.27680198694644714,-0.1588421163968295,-9.738999832134153,-0.18203837223692634,-8.126895518336173
squareDuctAve_Re_1100,5204,0.0,2.8392484,0.5046576,0.0,0.0018012217,-0.0404928,0.0,0.037750848,-0.004010642,-4.993576769266964,-0.2950904079269236,-0.1547537533771149,-9.586220719147056,-0.18062553170039944,-8.07293255401313
squareDuctAve_Re_1100,5205,-1.5198448e-14,2.47833,0.5118917,-2.968449e-17,-0.00029085335,-0.04745723,1.1873827e-16,0.046934552,-0.00061761437,-5.004686996993464,-0.31392415985209793,-0.15144437725433038,-9.441549995111101,-0.17876577909157515,-8.021537158994146
squareDuctAve_Re_1100,5206,3.1253862e-14,2.2648804,0.51329994,6.1042554e-17,-0.0032184704,-0.050584223,-2.4417085000000003e-16,0.05247344,0.00089545286,-5.02765614132262,-0.3327034132849677,-0.14733582066676518,-9.307693074881637,-0.17310267361550682,-7.974301222774354
squareDuctAve_Re_1100,5207,5.96411e-14,2.098861,0.5113511,1.1648623e-16,-0.0028111085,-0.054009493,-4.659462e-16,0.055176824,0.0026740315,-5.059789900328494,-0.3505899126162617,-0.14341516414775124,-9.18074257337069,-0.16588600527148664,-7.9302995251353146
squareDuctAve_Re_1100,5208,-7.599369e-14,1.8403803,0.50660104,-7.421258700000001e-17,-0.006689845,-0.05910892,5.9370064e-16,0.060926538,0.0053060907,-5.0970848070766825,-0.3670485932443725,-0.1404387650203905,-9.061017945967771,-0.15964630015936326,-7.889352018509388
squareDuctAve_Re_1100,5209,-7.2354855e-14,1.5686696,0.49622473,-7.065906500000001e-17,-0.010310898,-0.06436193,5.652727e-16,0.06554139,0.00815008,-5.1388350891419945,-0.3817322922483863,-0.1383960740001058,-8.948753605712945,-0.1544628428690485,-7.852319568599261
squareDuctAve_Re_1100,5210,-3.961242e-14,1.3377879,0.4761181,-2.4105332e-17,-0.011510372,-0.07023094,1.5473562000000003e-16,0.06742346,0.01145827,-5.183768196884178,-0.3945105017836811,-0.13771090590268514,-8.842642847678956,-0.15036285894408674,-7.819603279125917
squareDuctAve_Re_1100,5211,-3.785167e-14,1.18595,0.46466577,-3.6964515e-17,-0.014542943,-0.07309354,1.4785815e-16,0.06928275,0.012920449,-5.231824957930552,-0.40293211757260855,-0.13834846340270487,-8.740971240525228,-0.1468474698929668,-7.7929937724607035
squareDuctAve_Re_1100,5212,-1.077787e-14,1.0773503,0.4421893,0.0,-0.013645484,-0.07677891,0.0,0.06875263,0.014785692,-5.280468814636324,-0.40742482553306814,-0.14096915892191297,-8.642432052290337,-0.14288048623870134,-7.772994059044592
squareDuctAve_Re_1100,5213,-5.2896997e-14,0.92781824,0.4079718,-1.2914274e-17,-0.01713733,-0.08104855,-2.5828622e-17,0.070352845,0.016900511,-5.3292160650385965,-0.4083531161944279,-0.14531940358394416,-8.546837890061333,-0.1369432853293775,-7.759534145547669
squareDuctAve_Re_1100,5214,0.0,0.79919016,0.40115696,0.0,-0.017974097,-0.081568554,0.0,0.07000783,0.01722821,-5.37799416299859,-0.40487940867218286,-0.15014889383003785,-8.454295442957521,-0.12854439566676706,-7.753034394363904
squareDuctAve_Re_1100,5215,0.0,0.6612801,0.33472368,0.0,-0.019326087,-0.08541401,0.0,0.06859416,0.019427499,-5.427644997528488,-0.3992522639419744,-0.1546321219589614,-8.365009509185724,-0.11754183420217126,-7.751540437601614
squareDuctAve_Re_1100,5216,0.0,0.5522272,0.3192812,-4.121296000000001e-17,-0.019990165,-0.08558528,3.2970382e-16,0.0643111,0.019559784,-5.475442956837531,-0.3883536554240255,-0.15709751445029457,-8.278509053251879,-0.10513606318936933,-7.754770382508219
squareDuctAve_Re_1100,5217,0.0,0.4517411,0.2660865,0.0,-0.0206061,-0.08552921,0.0,0.056878537,0.02111998,-5.522552891169615,-0.37411141550749594,-0.15754936073505607,-8.195721103441434,-0.09212488148407937,-7.758808356389161
squareDuctAve_Re_1100,5218,0.0,0.37702945,0.21737507,0.0,-0.021251827,-0.083734505,0.0,0.04593436,0.021672733,-5.56454559994491,-0.3538064829754255,-0.15423521677118762,-8.116397311698897,-0.07963745427330372,-7.7601403126940385
squareDuctAve_Re_1100,5219,0.0,0.31279776,0.18721512,0.0,-0.021674035,-0.08185133,0.0,0.032953147,0.022214547,-5.599959419281225,-0.3272366906600799,-0.1460309844503844,-8.041376979851307,-0.06756667457901695,-7.755962357063108
squareDuctAve_Re_1100,5220,-1.7803653e-13,0.26025623,0.14361393,3.4772868e-16,-0.021690775,-0.07858341,-6.954565e-16,0.018984526,0.02247963,-5.626108263246056,-0.2931804645960637,-0.131114779257975,-7.970652589992655,-0.055626407208624315,-7.746955391078543
squareDuctAve_Re_1100,5221,0.0,0.22341374,0.115159765,0.0,-0.021661498,-0.07627911,0.0,0.00472687,0.022121022,-5.638195270444235,-0.25042565262901934,-0.1071302481805657,-7.903340492478354,-0.04423837162741545,-7.734632228514027
squareDuctAve_Re_1100,5222,-3.1461728e-14,0.1927474,0.084213346,1.2289739e-16,-0.020675343,-0.07330261,-2.4579477000000003e-16,-0.009393037,0.021640932,-5.63555610458847,-0.19929132258814344,-0.07271046841580248,-7.839903356971186,-0.03395125245537915,-7.719867393100091
squareDuctAve_Re_1100,5223,2.4661701e-14,0.16964881,0.035343256,-9.633466999999999e-17,-0.018583631,-0.06812603,1.9266961e-16,-0.022662086,0.019029098,-5.615672509554311,-0.14244200795844025,-0.02740384282931685,-7.781074975800864,-0.026611149024012647,-7.70191030148738
squareDuctAve_Re_1100,5224,6.89124e-14,0.12976119,-0.0291995,-2.6918898000000003e-16,-0.012098862,-0.06043875,5.3837875e-16,-0.03684849,0.012467881,-5.579720979296967,-0.0849394481144386,0.027555008101289958,-7.728121285670705,-0.023901469931680644,-7.682783351453308
squareDuctAve_Re_1100,5225,0.0,0.10621744,-0.067738615,0.0,-0.005418994,-0.055353355,0.0,-0.04715664,0.006821831,-5.528436701282184,-0.03300741106363052,0.09019199747096546,-7.680698379187148,-0.02663065340054304,-7.667224906327923
squareDuctAve_Re_1100,5226,3.9941615e-14,0.0832707,-0.12085547,-3.1204384000000004e-16,0.0024649394,-0.047657434,1.5602217000000002e-16,-0.05320954,-0.0028575568,-5.469841704648853,0.00909584366546924,0.15378620900872353,-7.639508409847675,-0.03384196203749767,-7.664426631436999
squareDuctAve_Re_1100,5227,0.0,0.061319135,-0.15404525,0.0,0.010753302,-0.042641453,0.0,-0.055596277,-0.009783065,-5.408252218830447,0.03896536899066438,0.2129835031406396,-7.602906419739582,-0.042829326783783365,-7.6780111221051985
squareDuctAve_Re_1100,5228,0.0,0.041674186,-0.1975806,0.0,0.020366209,-0.0346531,0.0,-0.052490674,-0.020977076,-5.353747975347963,0.056475756083388264,0.2625611301011511,-7.572791643300756,-0.050956810744751474,-7.707800990075426
squareDuctAve_Re_1100,5229,-1.6670044e-15,0.0206576,-0.22399294,3.2558695e-18,0.030974306,-0.02850266,1.6279407e-18,-0.04283271,-0.029122157,-5.309693977574489,0.0586346347132063,0.3003911020743396,-7.548863815730387,-0.052324515594133036,-7.743780602752518
squareDuctAve_Re_1100,5230,-2.6401683e-14,0.011505834,-0.24552011,5.1566056e-17,0.036175556,-0.020132817,5.1566056e-17,-0.030581689,-0.036676005,-5.279908400497603,0.0506437406088948,0.32650356158615657,-7.531256770227621,-0.04535161595204835,-7.773844698730587
squareDuctAve_Re_1100,5231,0.0,0.004686767,-0.2514082,8.271331e-18,0.039744392,-0.014818574,1.3234135e-16,-0.009450056,-0.039075032,-5.267235264028516,0.0350736096198655,0.3415503538545935,-7.520919640073012,-0.02951999502336671,-7.786697303853107
squareDuctAve_Re_1100,5232,-3.387946e-14,0.000729162,-0.2481261,-1.6542706e-17,0.039733786,-0.0038283984,1.323417e-16,0.009868887,-0.03902941,-5.275233048998122,0.016690715451122877,0.3460338692859773,-7.519343355853004,-0.008683522834179605,-7.775959115201224
squareDuctAve_Re_1100,5233,0.0,-0.005206757,-0.2253308,0.0,0.03558944,0.007158069,0.0,0.030231338,-0.033944182,-5.304702145511498,-0.0006555090693639977,0.34013820703935493,-7.527114182112378,0.008305418210696388,-7.748624946278384
squareDuctAve_Re_1100,5234,-1.1711175e-13,-0.010479343,-0.19879527,-2.2873418e-16,0.03174816,0.015486436,1.1436751e-16,0.042507928,-0.028262505,-5.352726886875445,-0.012555718074271914,0.3242444872664474,-7.544615980127354,0.015292487307636698,-7.721556576317935
squareDuctAve_Re_1100,5235,0.0,-0.027789569,-0.17145048,0.0,0.023658007,0.022285588,0.0,0.052431166,-0.022965841,-5.412861821230711,-0.01626259212438243,0.29752033867068806,-7.5714715704852,0.011990966483886185,-7.7064229818704995
squareDuctAve_Re_1100,5236,0.0,-0.053832196,-0.10990618,0.0,0.014781997,0.03519011,-4.257757000000001e-17,0.054881275,-0.012658767,-5.475878876812267,-0.008174707212158053,0.255162414711892,-7.606381915031125,0.00048767772446326726,-7.703421974449983
squareDuctAve_Re_1100,5237,0.0,-0.071545884,-0.08606981,0.0,0.008663102,0.039788418,0.0,0.053641476,-0.008957239,-5.535946987883104,0.008971050858452043,0.19646217689059034,-7.647318606464759,-0.01331845637984594,-7.707464641346418
squareDuctAve_Re_1100,5238,0.0,-0.09103711,-0.03697715,0.0,0.0019873802,0.049672887,0.0,0.047221534,-0.0014254227,-5.583898866841273,0.035471298854749915,0.12483618997572855,-7.690665344394788,-0.0247297552417323,-7.714074927072855
squareDuctAve_Re_1100,5239,0.0,-0.10840769,0.0042009824,0.0,-0.0038113852,0.05745845,0.0,0.036239583,0.004469628,-5.6173198557911235,0.06839971702776505,0.04686774765974082,-7.738431242768639,-0.029887542309467892,-7.725944693585124
squareDuctAve_Re_1100,5240,0.0,-0.14141846,0.065767854,0.0,-0.010868691,0.067904815,0.0,0.021726146,0.011647927,-5.6302605122882525,0.10574051564148773,-0.026815898721322996,-7.790692622602376,-0.027182702258735935,-7.743760104349208
squareDuctAve_Re_1100,5241,0.0,-0.16029592,0.081002384,0.0,-0.0136588,0.070281,0.0,0.009133618,0.013118038,-5.628470234072003,0.14304227842654127,-0.09281656258005339,-7.850046349110276,-0.017029640885269124,-7.766662793802186
squareDuctAve_Re_1100,5242,2.875789e-14,-0.19219035,0.15628797,1.1233581e-16,-0.01666892,0.07983272,1.1233581e-16,-0.0037126835,0.018297283,-5.61021595254737,0.17891414905515335,-0.14730283893371882,-7.914337221421653,-0.00019213176412269278,-7.788748233730232
squareDuctAve_Re_1100,5243,0.0,-0.22894698,0.15967053,0.0,-0.018607922,0.08021697,0.0,-0.01625477,0.018465914,-5.586873185802921,0.21003414095161732,-0.19222625546301814,-7.983932924151116,0.02238113749543095,-7.808591298657
squareDuctAve_Re_1100,5244,0.0,-0.27921554,0.23913305,0.0,-0.020302348,0.08735272,0.0,-0.029030133,0.02155248,-5.55600779216521,0.23594907954305933,-0.2268543780953412,-8.056565587538039,0.048834498371169315,-7.822914022888021
squareDuctAve_Re_1100,5245,0.0,-0.34446883,0.27677444,0.0,-0.021696538,0.08963334,0.0,-0.041797522,0.022537839,-5.525630308121048,0.2563379471875805,-0.25266588583201305,-8.132632285023327,0.07420899851402993,-7.833253679926329
squareDuctAve_Re_1100,5246,0.0,-0.4261429,0.2813863,0.0,-0.022774328,0.08983207,0.0,-0.054107975,0.022588713,-5.49723017603614,0.2723847760151585,-0.26962222781212186,-8.212829367774072,0.09475446427520116,-7.84103652331239
squareDuctAve_Re_1100,5247,1.7793943e-14,-0.52125955,0.31626508,3.4753788000000003e-17,-0.02341008,0.091058046,6.950772000000001e-17,-0.06514424,0.023255263,-5.468317354907856,0.2849421685037016,-0.2771879214001198,-8.29941978638344,0.10901042458117226,-7.850778549062577
squareDuctAve_Re_1100,5248,1.6550358e-14,-0.6443892,0.38479164,1.616255e-17,-0.023550054,0.09041875,3.232497000000001e-17,-0.07397631,0.023333065,-5.439544314338836,0.29460278892363223,-0.27602962385376395,-8.393568419798601,0.11790712311896157,-7.864885997519456
squareDuctAve_Re_1100,5249,8.511246e-15,-0.7826741,0.41734233,8.311769e-18,-0.023280079,0.08862408,8.311769e-18,-0.08025012,0.022698771,-5.412036793695583,0.3024497208925208,-0.2679331958949669,-8.495594504173809,0.12375538377292064,-7.883351710463346
squareDuctAve_Re_1100,5250,-1.0338552e-13,-0.92093354,0.42993677,-1.1878266000000002e-16,-0.022833273,0.08764081,-5.937695599999999e-18,-0.08307899,0.022420123,-5.384531717677107,0.30927663121815113,-0.2548746953076755,-8.605923628207345,0.12853427475028667,-7.905219061089957
squareDuctAve_Re_1100,5251,4.38539e-14,-1.0805361,0.4599094,3.2412370000000004e-17,-0.02007784,0.08467132,-8.5652236e-17,-0.08267977,0.021031557,-5.354828814814031,0.31356929120059546,-0.23873887768786842,-8.724308276199203,0.13335891883981046,-7.929437995327075
squareDuctAve_Re_1100,5252,0.0,-1.1939706,0.48411724,0.0,-0.021060148,0.08149209,0.0,-0.0829557,0.019663705,-5.322432912826286,0.31612062828758347,-0.2228736381994068,-8.850332236452742,0.13987864478424653,-7.95457340902875
squareDuctAve_Re_1100,5253,2.3224896e-14,-1.3529636,0.5014079,-2.835074e-18,-0.01881177,0.078457035,-9.07222e-17,-0.08072743,0.01847448,-5.286375236528474,0.3170339303125666,-0.21036821369971737,-8.983178011992694,0.14952685495464907,-7.981059975068201
squareDuctAve_Re_1100,5254,7.2354855e-14,-1.5930996,0.53018796,1.1040471e-18,-0.017739397,0.07236711,-5.652727e-16,-0.07671418,0.015471115,-5.248639844139261,0.3135454740678874,-0.20111950738466527,-9.122095813705174,0.16136019002978177,-8.010980177454963
squareDuctAve_Re_1100,5255,2.5562263e-14,-1.8708893,0.53686196,-1.2481555e-17,-0.015212511,0.07069018,-9.985244e-17,-0.07021501,0.014828702,-5.20925982177369,0.3096495078928225,-0.19654792975925367,-9.2685939207052,0.17724304448522282,-8.043993527087652
squareDuctAve_Re_1100,5256,-4.6638197e-14,-2.1383421,0.5549676,2.2772593e-17,-0.011724812,0.064465575,2.5904525e-16,-0.062379166,0.011934354,-5.171891531423518,0.30264858846541004,-0.1950145385679238,-9.422337382632344,0.19543339998757323,-8.081826150361067
squareDuctAve_Re_1100,5257,-3.7649083e-14,-2.311023,0.56421006,3.6766656000000003e-17,-0.0067519406,0.05897881,2.9413333e-16,-0.055518817,0.009386293,-5.138104046578881,0.2934662862622349,-0.19638347160300046,-9.583012566829181,0.21587399097548865,-8.125163733794379
squareDuctAve_Re_1100,5258,0.0,-2.5241523,0.5708568,0.0,-0.0093815345,0.050826035,0.0,-0.050744675,0.0056768395,-5.112601568139753,0.28175112381141265,-0.19922373156484383,-9.748721801570783,0.23613735931689198,-8.17489677819098
squareDuctAve_Re_1100,5259,1.339919e-14,-2.8925476,0.5706932,-1.3085209e-17,-0.0060469895,0.05044768,-1.0468129e-16,-0.03768414,0.0055046394,-5.0958532724937236,0.2692796996220273,-0.20253763621286433,-9.921337374002782,0.25586732944398355,-8.229089884130843
squareDuctAve_Re_1100,5260,0.0,-3.2746296,0.55628794,0.0,-0.001032939,0.038824864,0.0,-0.022356743,0.00026643145,-5.0926999153147845,0.2557394223670748,-0.20530931217212767,-10.106794749159992,0.2727543677383769,-8.289710180555835
squareDuctAve_Re_1100,5261,0.0,-3.4378605,0.549752,0.0,0.00054775726,0.036268424,0.0,-0.015744677,-0.0008478594,-5.1011338616909825,0.24136797613036517,-0.20765162197167197,-10.298249581004857,0.2863092844878098,-8.354943189505619
squareDuctAve_Re_1100,5262,-3.8427035e-14,-3.6745608,0.52728665,3.7526438e-17,-0.00010352827,0.030383833,4.629631e-16,-0.007883418,-0.003412718,-5.131000687871088,0.22654277645253293,-0.2088661347464849,-10.494694677974683,0.2925525984329431,-8.427604244624533
squareDuctAve_Re_1100,5263,0.0,-4.0627575,0.51657027,4.685791000000001e-17,0.0029442036,0.028306618,3.7486364e-16,0.007864155,-0.004448339,-5.177083908396702,0.2117182744431236,-0.20956730588353317,-10.699328510359997,0.29399183035285786,-8.505752534679527
squareDuctAve_Re_1100,5264,-9.580175e-15,-4.390286,0.49385428,-3.4414217e-17,0.0054632574,0.02459309,-4.009363e-16,0.021811826,-0.005845876,-5.241232183293549,0.19668922853151563,-0.20989064377952488,-10.922759353877677,0.29024156151014974,-8.590657963529528
squareDuctAve_Re_1100,5265,0.0,-4.497362,0.46557248,3.6293827e-17,0.007905963,0.021107037,5.806987e-16,0.027749065,-0.0071472973,-5.327409849437285,0.18161750296258666,-0.21006784687166685,-11.154112262261842,0.28024104713976283,-8.682728263855855
squareDuctAve_Re_1100,5266,0.0,-4.7744136,0.44980356,0.0,0.007536942,0.019208403,0.0,0.03890322,-0.007886672,-5.438730778962719,0.16723409383023255,-0.210561830601347,-11.395417461062017,0.26554423553582623,-8.783276651949537
squareDuctAve_Re_1100,5267,-5.160579e-14,-5.079894,0.3651557,5.465186e-17,0.008940143,0.011917154,7.3825364e-16,0.054103762,-0.0100480495,-5.57122309161919,0.1523037098845919,-0.21205413812790783,-11.665451812275553,0.2469405988819026,-8.892222969549989
squareDuctAve_Re_1100,5268,3.3805695e-14,-5.2706966,0.35956123,-6.6026794e-17,0.008801058,0.011518425,-6.8498125e-16,0.064311884,-0.010109315,-5.7267864490845195,0.13705642614312807,-0.21344442784127265,-11.956587301609511,0.22580722871636796,-9.011657151288574
squareDuctAve_Re_1100,5269,0.0,-5.345665,0.33684748,0.0,0.010876285,0.010149602,0.0,0.07053152,-0.010211651,-5.910160589969031,0.12299759682898959,-0.215369433699239,-12.261915436491597,0.20403028016033445,-9.145044618469392
squareDuctAve_Re_1100,5270,0.0,-5.5776153,0.26629955,-2.1897597e-17,0.009503147,0.006236224,-3.5036155e-16,0.083896376,-0.01032373,-6.1203878811018315,0.1088124924653694,-0.2191566484209571,-12.607941350796262,0.18029146340471608,-9.294606617732905
squareDuctAve_Re_1100,5271,-9.605712e-15,-5.765941,0.26405782,4.6902853e-18,0.009142062,0.006129496,1.5008905e-16,0.09836935,-0.010303686,-6.360935666436234,0.09450712062274519,-0.2215902297124221,-12.996934024712985,0.15742762948086653,-9.465305567858843
squareDuctAve_Re_1100,5272,-5.618186e-15,-5.8516994,0.22170244,5.4865103e-18,0.009637615,0.0043489127,1.7556805000000002e-16,0.10788032,-0.009764341,-6.639491087253851,0.07991998579527448,-0.22528146878013888,-13.451666061863195,0.13349245069745155,-9.663114538950097
squareDuctAve_Re_1100,5273,1.7489662e-14,-5.892666,0.19207875,-1.7079756e-17,0.0099594975,0.0033206865,-3.2108912e-16,0.11365932,-0.00911292,-6.957288689174748,0.06669385121133817,-0.22790067594815322,-13.964138362596868,0.11202872620580115,-9.896995184416086
squareDuctAve_Re_1100,5274,0.0,-6.0429964,0.14132753,0.0,0.0077031646,0.0017934534,0.0,0.12539549,-0.007710069,-7.321983289798729,0.05458402807514544,-0.23263131966669792,-14.559871153571171,0.0912582179909364,-10.176896985475524
squareDuctAve_Re_1100,5275,0.0,-6.145688,0.10836504,0.0,0.006598571,0.0010647973,0.0,0.1376221,-0.0064133666,-7.756763653554728,0.042881582053632086,-0.23570029171665638,-15.28759463311989,0.07232292084715622,-10.522961252284377
squareDuctAve_Re_1100,5276,2.6357071e-15,-6.2174077,0.10572303,-6.434826e-19,0.0055163875,0.0010232482,-4.1182924e-17,0.14804842,-0.0062780054,-8.29313484853967,0.03190891008686637,-0.23439754113834207,-16.20285580253021,0.055667432150403366,-10.96859150039233
squareDuctAve_Re_1100,5277,0.0,-6.298844,0.055798706,0.0,0.0041008433,0.00028764035,0.0,0.15855053,-0.0037390494,-8.997626287852071,0.021966903992310147,-0.2395694146973366,-17.419702200040955,0.03875462654539758,-11.58005094796141
squareDuctAve_Re_1100,5278,1.8734929e-15,-6.345567,0.043648217,-4.5739567e-19,0.0027676953,0.00018745566,-5.8546534e-17,0.16719064,-0.0029802413,-10.046437635708529,0.011658304477475323,-0.23433343912651514,-18.420631164461692,0.02185731439897989,-12.534284501171028
squareDuctAve_Re_1100,5279,0.0,-6.4091463,0.015073994,-1.3559662e-19,0.0009842942,2.433143e-05,-3.4712717e-17,0.17703934,-0.0010974649,-12.152320256434262,0.0037561062414847315,-0.236473005601151,-18.42067668922059,0.004660124559902711,-14.548384503606956
squareDuctAve_Re_1100,5280,-1.294296e-16,6.541554,0.005477253,-7.899761500000001e-21,0.00063366885,-6.614025e-06,4.044674e-18,-0.1823634,-0.00042232173,-11.961551700789848,-0.005276984636394365,-0.26679716505640727,-18.420678271906993,0.0017558964230893071,-14.361316145008141
squareDuctAve_Re_1100,5281,0.0,6.480213,0.02017386,0.0,0.00176403,-8.864176e-05,0.0,-0.17058794,-0.0014596982,-9.854783609267246,-0.017822403607019855,-0.26988762995294785,-18.420653604190992,-0.0098107961890854,-12.357496006627283
squareDuctAve_Re_1100,5282,0.0,6.410605,0.046366047,0.0,0.0027529334,-0.00045309865,0.0,-0.15858376,-0.0029912102,-8.803952097285006,-0.03149242613249855,-0.2740008292502667,-17.039038663821554,-0.02170906716517609,-11.415271937407798
